#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
metacluster_119.3	pnr	pnr	bergman	1.1	BHLHE41	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	ELK1	4.97129e-06	tfdimers__MD00562	M00025_forward_24_M00789_forward dimer: Elk-1 / GATA	1	None	None	motif similar to tfdimers__MD00562 ('M00025_forward_24_M00789_forward dimer: Elk-1 / GATA'; q-value = 4.97e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	GATA1	6.33673e-07	metacluster_119.3	V$GATA1_Q6: GATA-1	1	None	None	gene is annotated for similar motif transfac_pro__M02004 ('V$GATA1_Q6: GATA-1'; q-value = 6.34e-07)
metacluster_119.3	pnr	pnr	bergman	1.1	GATA2	2.91817e-06	tfdimers__MD00046	M01889_forward_14_M00789_forward dimer: Smad4 / GATA	1	None	None	motif similar to tfdimers__MD00046 ('M01889_forward_14_M00789_forward dimer: Smad4 / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	GATA3	2.91817e-06	tfdimers__MD00046	M01889_forward_14_M00789_forward dimer: Smad4 / GATA	1	None	None	motif similar to tfdimers__MD00046 ('M01889_forward_14_M00789_forward dimer: Smad4 / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	GATA4	2.91817e-06	tfdimers__MD00046	M01889_forward_14_M00789_forward dimer: Smad4 / GATA	1	None	None	motif similar to tfdimers__MD00046 ('M01889_forward_14_M00789_forward dimer: Smad4 / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	GATA5	0	None	None	0.352645	FBgn0003117	D. melanogaster	gene is orthologous to FBgn0003117 in D. melanogaster (identity = 35%) which is directly annotated for motif
metacluster_119.3	pnr	pnr	bergman	1.1	GATA6	2.91817e-06	tfdimers__MD00046	M01889_forward_14_M00789_forward dimer: Smad4 / GATA	1	None	None	motif similar to tfdimers__MD00046 ('M01889_forward_14_M00789_forward dimer: Smad4 / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	HAND1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	HAND2	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MAX	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MITF	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MXD1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MXD3	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MXD4	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MXI1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYC	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYCN	2.91817e-06	tfdimers__MD00099	M01808_forward_14_M00789_forward dimer: NMYC / GATA	1	None	None	motif similar to tfdimers__MD00099 ('M01808_forward_14_M00789_forward dimer: NMYC / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYF5	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYF6	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYOD1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	MYOG	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	NHLH1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	NR3C1	3.75021e-06	tfdimers__MD00305	M00921_forward_11_M00278_forward dimer: GR / Lmo2 complex	1	None	None	motif similar to tfdimers__MD00305 ('M00921_forward_11_M00278_forward dimer: GR / Lmo2 complex'; q-value = 3.75e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	PAX4	6.58405e-06	tfdimers__MD00168	M00789_reverse_9_M00378_forward dimer: GATA / Pax-4	1	None	None	motif similar to tfdimers__MD00168 ('M00789_reverse_9_M00378_forward dimer: GATA / Pax-4'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	SMAD4	2.91817e-06	tfdimers__MD00046	M01889_forward_14_M00789_forward dimer: Smad4 / GATA	1	None	None	motif similar to tfdimers__MD00046 ('M01889_forward_14_M00789_forward dimer: Smad4 / GATA'; q-value = 2.92e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TAL1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TAL2	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TCF3	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TCF4	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TCF12	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TFE3	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TFEB	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	TRPS1	1.05746e-06	metacluster_169.2	srp (fly)	0.094146	FBgn0003507	D. melanogaster	motif similar to nitta__srp_TATGGT40NATA_KK_NNGATAASN_m1_c3 ('srp (fly)'; q-value = 1.06e-06) which is annotated for orthologous gene FBgn0003507 in D. melanogaster (identity = 9%)
metacluster_119.3	pnr	pnr	bergman	1.1	USF1	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	USF2	6.58405e-06	tfdimers__MD00222	M01034_reverse_16_M00789_forward dimer: Ebox / GATA	1	None	None	motif similar to tfdimers__MD00222 ('M01034_reverse_16_M00789_forward dimer: Ebox / GATA'; q-value = 6.58e-06) which is directly annotated
metacluster_119.3	pnr	pnr	bergman	1.1	ZGLP1	1.05746e-06	metacluster_169.2	srp (fly)	0.025316	FBgn0003507	D. melanogaster	motif similar to nitta__srp_TATGGT40NATA_KK_NNGATAASN_m1_c3 ('srp (fly)'; q-value = 1.06e-06) which is annotated for orthologous gene FBgn0003507 in D. melanogaster (identity = 2%)
metacluster_78.1	prd-HD	prd-HD	bergman	1.1	PAX3	5.28193e-10	metacluster_78.4	PAX3_HUMAN	1	None	None	motif similar to hocomoco__PAX3_HUMAN.H11MO.0.D ('PAX3_HUMAN'; q-value = 5.28e-10) which is directly annotated
metacluster_78.1	prd-HD	prd-HD	bergman	1.1	PAX7	9.39041e-10	metacluster_78.11	PAX7 [PAX_homeodomain, CpG-meth]	1	None	None	motif similar to taipale_cyt_meth__PAX7_NTAATYGATTAN_FL_meth ('PAX7 [PAX_homeodomain, CpG-meth]'; q-value = 9.39e-10) which is directly annotated
bergman__pros	pros	pros	bergman	1.1	PROX1	0	None	None	0.31479	FBgn0004595	D. melanogaster	gene is orthologous to FBgn0004595 in D. melanogaster (identity = 31%) which is directly annotated for motif
bergman__pros	pros	pros	bergman	1.1	PROX2	0	None	None	0.283784	FBgn0004595	D. melanogaster	gene is orthologous to FBgn0004595 in D. melanogaster (identity = 28%) which is directly annotated for motif
bergman__retn	retn	retn	bergman	1.1	ARID3A	0	None	None	0.338954	FBgn0004795	D. melanogaster	gene is orthologous to FBgn0004795 in D. melanogaster (identity = 33%) which is directly annotated for motif
bergman__retn	retn	retn	bergman	1.1	ARID3B	0	None	None	0.317857	FBgn0004795	D. melanogaster	gene is orthologous to FBgn0004795 in D. melanogaster (identity = 31%) which is directly annotated for motif
bergman__retn	retn	retn	bergman	1.1	ARID3C	0	None	None	0.400485	FBgn0004795	D. melanogaster	gene is orthologous to FBgn0004795 in D. melanogaster (identity = 40%) which is directly annotated for motif
bergman__sd	sd	sd	bergman	1.1	TEAD1	0	None	None	0.596244	FBgn0003345	D. melanogaster	gene is orthologous to FBgn0003345 in D. melanogaster (identity = 59%) which is directly annotated for motif
bergman__sd	sd	sd	bergman	1.1	TEAD2	0	None	None	0.509978	FBgn0003345	D. melanogaster	gene is orthologous to FBgn0003345 in D. melanogaster (identity = 50%) which is directly annotated for motif
bergman__sd	sd	sd	bergman	1.1	TEAD3	0	None	None	0.588506	FBgn0003345	D. melanogaster	gene is orthologous to FBgn0003345 in D. melanogaster (identity = 58%) which is directly annotated for motif
bergman__sd	sd	sd	bergman	1.1	TEAD4	0	None	None	0.605991	FBgn0003345	D. melanogaster	gene is orthologous to FBgn0003345 in D. melanogaster (identity = 60%) which is directly annotated for motif
bergman__slbo	slbo	slbo	bergman	1.1	CEBPA	0	None	None	0.226257	FBgn0005638	D. melanogaster	gene is orthologous to FBgn0005638 in D. melanogaster (identity = 22%) which is directly annotated for motif
bergman__slbo	slbo	slbo	bergman	1.1	CEBPB	0	None	None	0.194203	FBgn0005638	D. melanogaster	gene is orthologous to FBgn0005638 in D. melanogaster (identity = 19%) which is directly annotated for motif
bergman__slbo	slbo	slbo	bergman	1.1	CEBPD	0	None	None	0.249071	FBgn0005638	D. melanogaster	gene is orthologous to FBgn0005638 in D. melanogaster (identity = 24%) which is directly annotated for motif
bergman__slbo	slbo	slbo	bergman	1.1	CEBPE	0	None	None	0.241993	FBgn0005638	D. melanogaster	gene is orthologous to FBgn0005638 in D. melanogaster (identity = 24%) which is directly annotated for motif
metacluster_149.1	sna	sna	bergman	1.1	MYOD1	7.24276e-07	metacluster_176.1	MYOD1	1	None	None	motif similar to jaspar__MA0499.2 ('MYOD1'; q-value = 7.24e-07) which is directly annotated
metacluster_149.1	sna	sna	bergman	1.1	SNAI2	5.12201e-08	metacluster_176.1	SNAI2	1	None	None	motif similar to jaspar__MA0745.2 ('SNAI2'; q-value = 5.12e-08) which is directly annotated
metacluster_149.1	sna	sna	bergman	1.1	SNAI3	2.48031e-06	metacluster_176.1	SNAI3	1	None	None	motif similar to jaspar__MA1559.1 ('SNAI3'; q-value = 2.48e-06) which is directly annotated
metacluster_117.7	srp	srp	bergman	1.1	GATA1	0	None	None	0.251816	FBgn0003507	D. melanogaster	gene is orthologous to FBgn0003507 in D. melanogaster (identity = 25%) which is directly annotated for motif
metacluster_117.7	srp	srp	bergman	1.1	GATA2	0	None	None	0.2625	FBgn0003507	D. melanogaster	gene is orthologous to FBgn0003507 in D. melanogaster (identity = 26%) which is directly annotated for motif
metacluster_117.7	srp	srp	bergman	1.1	GATA3	0	None	None	0.301802	FBgn0003507	D. melanogaster	gene is orthologous to FBgn0003507 in D. melanogaster (identity = 30%) which is directly annotated for motif
metacluster_117.7	srp	srp	bergman	1.1	GATA4	1.40547e-06	metacluster_169.2	GATA4 [Znf_GATA]	1	None	None	motif similar to taipale_cyt_meth__GATA4_NWGATAASRN_eDBD ('GATA4 [Znf_GATA]'; q-value = 1.41e-06) which is directly annotated
metacluster_117.7	srp	srp	bergman	1.1	GATA5	7.88838e-07	metacluster_169.2	GATA5 [Znf_GATA, CpG-meth]	1	None	None	gene is annotated for similar motif taipale_cyt_meth__GATA5_NWGATAASRN_FL_meth ('GATA5 [Znf_GATA, CpG-meth]'; q-value = 7.89e-07)
metacluster_117.7	srp	srp	bergman	1.1	GATA6	0	None	None	0.203361	FBgn0003507	D. melanogaster	gene is orthologous to FBgn0003507 in D. melanogaster (identity = 20%) which is directly annotated for motif
metacluster_117.7	srp	srp	bergman	1.1	TRPS1	0	None	None	0.094146	FBgn0003507	D. melanogaster	motif is annotated for orthologous gene FBgn0003507 in D. melanogaster (identity = 9%)
metacluster_117.7	srp	srp	bergman	1.1	ZGLP1	0	None	None	0.118081	FBgn0003507	D. melanogaster	gene is orthologous to FBgn0003507 in D. melanogaster (identity = 11%) which is directly annotated for motif
metacluster_28.1	tin	tin	bergman	1.1	NKX2-6	1.25698e-08	metacluster_28.1	ventral nervous system defective	0.292359	FBgn0261930	D. melanogaster	gene is orthologous to FBgn0261930 in D. melanogaster (identity = 29%) which is annotated for similar motif stark__TYAAGTGS ('ventral nervous system defective'; q-value = 1.26e-08)
bergman__tll	tll	tll	bergman	1.1	NR2E1	0	None	None	0.464935	FBgn0003720	D. melanogaster	gene is orthologous to FBgn0003720 in D. melanogaster (identity = 46%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	HNF4A	0	None	None	0.270042	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 27%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	HNF4G	0	None	None	0.276923	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 27%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	NR2C1	0	None	None	0.216535	FBgn0003964	D. melanogaster	motif is annotated for orthologous gene FBgn0003964 in D. melanogaster (identity = 21%)
metacluster_121.1	usp	usp	bergman	1.1	NR2C2	0	None	None	0.23622	FBgn0003964	D. melanogaster	motif is annotated for orthologous gene FBgn0003964 in D. melanogaster (identity = 23%)
metacluster_121.1	usp	usp	bergman	1.1	NR2F2	0	None	None	0.309179	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 30%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	NR2F6	0	None	None	0.30198	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 30%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	RXRA	0	None	None	0.458874	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 45%) which is directly annotated for motif
metacluster_121.1	usp	usp	bergman	1.1	RXRB	0	None	None	0.401575	FBgn0003964	D. melanogaster	motif is annotated for orthologous gene FBgn0003964 in D. melanogaster (identity = 40%)
metacluster_121.1	usp	usp	bergman	1.1	RXRG	0	None	None	0.421166	FBgn0003964	D. melanogaster	gene is orthologous to FBgn0003964 in D. melanogaster (identity = 42%) which is directly annotated for motif
metacluster_44.1	vnd	vnd	bergman	1.1	NKX2-2	1.64429e-06	metacluster_28.2	V$NKX2B_Q3_01: NKX2B	1	None	None	motif similar to transfac_pro__M07391 ('V$NKX2B_Q3_01: NKX2B'; q-value = 1.64e-06) which is directly annotated
metacluster_44.1	vnd	vnd	bergman	1.1	NKX2-3	9.83263e-07	metacluster_28.1	NKX2-3	1	None	None	motif similar to jaspar__MA0672.1 ('NKX2-3'; q-value = 9.83e-07) which is directly annotated
metacluster_44.1	vnd	vnd	bergman	1.1	NKX2-4	2.2707e-07	metacluster_28.1	V$NKX24_01: Nkx2-4	1	None	None	gene is annotated for similar motif transfac_pro__M01350 ('V$NKX24_01: Nkx2-4'; q-value = 2.27e-07)
metacluster_44.1	vnd	vnd	bergman	1.1	NKX2-5	1.16609e-06	metacluster_28.1	NKX2-5 [Homeodomain]	1	None	None	motif similar to taipale_cyt_meth__NKX2-5_NCCACTTRAN_FL_repr ('NKX2-5 [Homeodomain]'; q-value = 1.17e-06) which is directly annotated
metacluster_44.1	vnd	vnd	bergman	1.1	NKX2-6	0	None	None	0.292359	FBgn0261930	D. melanogaster	gene is orthologous to FBgn0261930 in D. melanogaster (identity = 29%) which is directly annotated for motif
bergman__zen	zen	zen	bergman	1.1	GSX2	0	None	None	0.236842	FBgn0004053	D. melanogaster	gene is orthologous to FBgn0004053 in D. melanogaster (identity = 23%) which is directly annotated for motif
c2h2_zfs__M0369	M0369	ENSMUSG00000000317	c2h2_zfs	0.90	BCL6B	0	None	None	0.911392	ENSMUSG00000000317	M. musculus	motif is annotated for orthologous gene ENSMUSG00000000317 in M. musculus (identity = 91%)
c2h2_zfs__M0373	M0373	ENSMUSG00000022228	c2h2_zfs	0.90	ZSCAN26	0	None	None	0.714592	ENSMUSG00000022228	M. musculus	motif is annotated for orthologous gene ENSMUSG00000022228 in M. musculus (identity = 71%)
